	1H_pinene_CDCl3	1H_benzyl_benzoate_CDCl3	1H_limonene_CDCl3_3	1H_pinene_benzylbenzoate_CDCl3	
0.7397	0.113868	-0.000457048	0.000257821	0.00397572	
0.739822	0.10988	-0.000677273	0.000309072	0.00309003	
0.739944	0.105093	-0.000480615	7.91731e-05	0.00276958	
0.740065	0.0995618	-0.000283949	-0.000150726	0.00244914	
0.740187	0.0933848	-8.72836e-05	0.000138422	0.00188858	
0.740309	0.0867618	0.000109375	0.00042757	0.00132803	
0.74043	0.0800154	-4.7408e-05	0.000182352	0.00119266	
0.740552	0.0734923	-0.000204198	-6.28666e-05	0.00105729	
0.740674	0.0672386	-0.00018698	-0.000135069	0.000391699	
0.740795	0.0612081	-0.000169754	-0.000207272	-0.000273898	
0.740917	0.0554099	1.42157e-05	-0.000268661	-0.000634361	
0.741039	0.0500578	0.000198193	-0.00033005	-0.000514623	
0.74116	0.0450636	9.21562e-05	-0.000391439	-0.000394884	
0.741282	0.0405156	-1.3873e-05	-0.000452828	-0.000755351	
0.741403	0.0362953	-3.57404e-05	-0.000186546	-0.00110019	
0.741525	0.0325212	-5.76079e-05	7.97361e-05	-0.00144502	
0.741647	0.0295372	-7.94679e-05	-5.76852e-05	-0.0014197	
0.741768	0.0269993	-0.000101335	-0.000195106	-0.00139437	
0.74189	0.0244336	-0.000311702	-0.000368573	-0.00107392	
0.742012	0.0218678	-0.00052207	-0.00054204	-0.000753477	
0.742133	0.0194647	-0.000558436	-0.000427146	-0.000433028	
0.742255	0.0175077	-0.000594802	-0.000312253	-0.000112578	
0.742377	0.0159922	-0.000489786	-0.000212679	-8.97571e-05	
0.742498	0.0146998	-0.00038477	-0.000113104	-6.6936e-05	
0.74262	0.0135329	-0.000279754	-1.35303e-05	-4.41112e-05	
0.742741	0.012366	-0.000174738	8.6044e-05	-2.129e-05	
0.742863	0.0113292	-0.000149481	-0.000127973	0.000201616	
0.742985	0.0102924	-0.000124216	-0.00034199	0.000424523	
0.743106	0.00925561	-0.000272959	-0.000382991	0.000647433	
0.743228	0.00821882	-0.000421703	-0.000423992	0.00087034	
0.74335	0.00744838	-0.000318497	-0.000498786	0.000940993	
0.743471	0.00667794	-0.000215299	-0.000573579	0.00101165	
0.743593	0.00613057	-0.000112094	-0.000475356	0.0010823	
0.743715	0.0055832	-8.88854e-06	-0.000377133	0.00115296	
0.743836	0.00507766	0.00018131	-0.000203217	0.00154375	
0.743958	0.00457212	0.000371516	-2.92999e-05	0.00193454	
0.74408	0.00443836	0.000177465	-0.000143743	0.0022453	
0.744201	0.00430468	-1.65924e-05	-0.000258185	0.00175571	
0.744323	0.00424063	-0.00027772	-0.000179788	0.0011911	
0.744444	0.00417659	-0.000190824	-0.00010139	0.00110669	
0.744566	0.00388947	-8.21874e-05	-2.2992e-05	0.00158252	
0.744688	0.00360235	-0.00032156	5.54058e-05	0.00205834	
0.744809	0.00338494	-0.000575431	0.000115781	0.00162378	
0.744931	0.00316754	-0.000481293	0.000176156	0.00118922	
0.745053	0.00332191	-0.000198647	0.000236532	0.00115484	
0.745174	0.00347637	8.40053e-05	0.000296907	0.00112044	
0.745296	0.00355951	0.000141665	0.000347708	0.00075068	
0.745418	0.00364265	0.000199325	0.000398509	0.000380989	
0.745539	0.0037258	0.000256985	0.00044931	0.000251327	
0.745661	0.00380894	0.000314653	0.00050011	0.000121739	
0.745782	0.00432893	6.41793e-05	0.000363478	-0.000117972	
0.745904	0.00484892	-0.000186294	0.000226845	-0.000357606	
0.746026	0.00499713	-0.000146762	9.02116e-05	-0.000597317	
0.746147	0.00514534	-0.000107221	-4.64213e-05	-0.00083695	
0.746269	0.00567114	4.65065e-05	2.87099e-05	-0.000954106	
0.746391	0.00619694	0.000200234	0.000103841	-0.00107119	
0.746512	0.00672274	0.000179954	0.000178973	-0.00118835	
0.746634	0.00724854	0.000159673	0.000254104	-0.00130543	
0.746756	0.00775111	4.87715e-05	0.000112965	-0.00130254	
0.746877	0.00825367	-6.21378e-05	-2.81734e-05	-0.00129957	
0.746999	0.00875624	-0.00017304	3.70387e-06	-0.00129668	
0.747121	0.00925887	-0.000283949	3.55812e-05	-0.0012937	
0.747242	0.00944941	-0.000129767	-4.24786e-05	-0.00149027	
0.747364	0.00964003	2.44156e-05	-0.000120539	-0.00168676	
0.747485	0.00983064	0.000106089	-2.55825e-05	-0.00188333	
0.747607	0.0100213	-0.00016024	6.93733e-05	-0.00207982	
0.747729	0.01017	-0.000325069	-2.31047e-05	-0.00191624	
0.74785	0.0103188	-0.000141889	-0.000115582	-0.00175257	
0.747972	0.0102585	4.12911e-05	8.02996e-05	-0.00158899	
0.748094	0.0101981	-0.000123538	0.000276181	-0.00142532	
0.748215	0.0103457	-0.000572935	0.000369335	-0.0011692	
0.748337	0.0107164	-0.00067433	0.000462489	-0.000912998	
0.748459	0.0112126	-0.000471205	0.000382626	-0.000656873	
0.74858	0.0112626	-0.000268087	0.000302765	-0.00040067	
0.748702	0.0109269	-0.000235349	0.000197671	-0.00034463	
0.748823	0.0105912	-0.000202611	9.25772e-05	-0.000288513	
0.748945	0.0105994	-0.000169873	0.000160499	-0.000232473	
0.749067	0.0106076	-0.000137128	0.000228422	-0.000176355	
0.749188	0.0105167	-0.000164203	0.000194404	0.000289388	
0.74931	0.0104258	-0.000191279	0.000160387	0.000755135	
0.749432	0.0103349	-0.000218354	0.000126369	0.00122088	
0.749553	0.010244	-0.00024543	9.23518e-05	0.00168663	
0.749675	0.0100322	-0.000359513	-2.09645e-05	0.00215237	
0.749797	0.00982047	-0.000473589	-0.000134281	0.00261811	
0.749918	0.00960873	-0.000181653	4.07626e-05	0.00308386	
0.75004	0.00939706	0.000110283	0.000215806	0.0035496	
0.750162	0.00887859	-3.91379e-05	0.000205218	0.00389029	
0.750283	0.00836013	-0.000188559	0.00019463	0.00423099	
0.750405	0.00761858	-0.00016398	0.000184041	0.00457168	
0.750526	0.00687705	-0.000139393	0.000173453	0.00491237	
0.750648	0.00647941	-0.000354074	0.000108798	0.00545315	
0.75077	0.00608177	-0.000568748	4.41419e-05	0.00599392	
0.750891	0.00568413	-0.000689171	-2.05138e-05	0.0065347	
0.751013	0.00528657	-0.000461578	-8.51694e-05	0.00707548	
0.751135	0.00470094	-0.00014472	-0.000187222	0.00749808	
0.751256	0.00411537	0.000172138	-0.000289274	0.00792068	
0.751378	0.00375288	0.000104733	-0.000391326	0.00834328	
0.7515	0.00339039	3.73274e-05	-0.000493379	0.00876588	
0.751621	0.00273512	-1.07288e-06	-0.000436833	0.00918848	
0.751743	0.00207984	-3.94806e-05	-0.000380287	0.00961108	
0.751864	0.00164764	0.000212125	-0.000496758	0.0100337	
0.751986	0.00121544	0.000463732	-0.000613228	0.0104563	
0.752108	0.000815772	0.000234105	-0.000358435	0.0104562	
0.752229	0.0004161	4.4778e-06	-0.000103643	0.0104561	
0.752351	8.61399e-05	-0.000130899	-2.18656e-05	0.0104561	
0.752473	-2.0748e-05	8.17329e-05	5.99115e-05	0.010456	
0.752594	9.54345e-05	2.61143e-05	0.000156106	0.0101758	
0.752716	-0.000234526	-2.95117e-05	0.000252301	0.00989558	
0.752838	-0.000945566	-6.33821e-05	0.000175481	0.00961538	
0.752959	-0.00165661	-9.72524e-05	9.86597e-05	0.00933519	
0.753081	-0.00212403	-0.000249282	0.000248246	0.0088832	
0.753203	-0.00221959	-0.000401311	0.000397833	0.00843129	
0.753324	-0.0023988	-0.00055334	0.000374404	0.0079793	
0.753446	-0.00280108	-0.000705369	0.000350975	0.00752738	
0.753567	-0.00324984	-0.00058189	0.000341963	0.00743555	
0.753689	-0.0036986	-0.000458404	0.000332952	0.00734379	
0.753811	-0.00378951	-0.000508934	0.000323941	0.00725196	
0.753932	-0.00388043	-0.000559457	0.00031493	0.0071602	
0.754054	-0.00395282	-0.000492163	0.000453703	0.0071684	
0.754176	-0.00402515	-0.000424877	0.000592476	0.00717669	
0.754297	-0.00409747	-0.000531591	0.000731249	0.0071849	
0.754419	-0.00416979	-0.000638306	0.000870022	0.00719318	
0.754541	-0.00411664	-0.000440508	0.000540211	0.00764158	
0.754662	-0.00406349	-0.00024271	0.000210399	0.00809005	
0.754784	-0.00363855	-0.000334926	0.000168948	0.00893861	
0.754905	-0.00321361	-0.000427142	0.000127496	0.00978725	
0.755027	-0.00307448	-0.00037118	0.00039941	0.0101916	
0.755149	-0.00293535	-0.000315212	0.000671324	0.010596	
0.75527	-0.00250809	-8.52495e-05	0.000424191	0.0107602	
0.755392	-0.00170903	0.00014472	0.000177057	0.0109245	
0.755514	-0.00112841	6.6556e-05	0.000283165	0.0113088	
0.755635	-0.000919571	-1.1608e-05	0.000389272	0.0116931	
0.755757	-0.000826914	-8.97795e-05	0.00049538	0.0119474	
0.755879	-0.000511114	-0.000167944	0.000601487	0.0117215	
0.756	-0.000100115	0.000177123	0.000534579	0.0113905	
0.756122	0.000310881	0.000522189	0.00046767	0.0110596	
0.756244	0.000215322	0.000345238	0.000400762	0.0106235	
0.756365	0.000119833	0.000168286	0.000333853	0.00994748	
0.756487	-0.000273157	3.84599e-05	0.000194855	0.00924132	
0.756608	-0.000666145	-9.13665e-05	5.58565e-05	0.00901544	
0.75673	-0.00105914	-0.000221185	0.000435906	0.00903959	
0.756852	-0.00145205	-0.000351012	0.000815955	0.00882372	
0.756973	-0.00176139	-0.000314198	0.000804127	0.00818829	
0.757095	-0.00207065	-0.000277378	0.0007923	0.00755294	
0.757217	-0.00237992	-0.000240557	0.000376769	0.00717763	
0.757338	-0.00268918	-0.000203744	-3.87616e-05	0.0072826	
0.75746	-0.00313322	-3.79235e-06	-0.000281277	0.00724242	
0.757582	-0.00357726	0.000196151	-0.000523792	0.00696222	
0.757703	-0.0040213	0.000106089	-0.000477947	0.00684702	
0.757825	-0.00446534	1.60336e-05	-0.000432102	0.00673189	
0.757946	-0.00481185	9.72524e-05	-7.53696e-05	0.00667171	
0.758068	-0.0051583	0.000178479	0.000281363	0.00661161	
0.75819	-0.00498424	0.000259705	0.000234392	0.00655143	
0.758311	-0.00481018	0.000340931	0.000187421	0.00649132	
0.758433	-0.00446417	0.000291653	0.000158472	0.00686132	
0.758555	-0.00411817	0.000242375	0.000129523	0.0072314	
0.758676	-0.00354909	0.000193097	0.000100575	0.00734129	
0.758798	-0.00298001	0.000143819	7.16262e-05	0.00697106	
0.75892	-0.00237869	0.00018698	0.000106432	0.00665983	
0.759041	-0.00177737	0.000230141	0.000141238	0.00682889	
0.759163	-0.000952974	9.92939e-05	3.0282e-06	0.00709791	
0.759285	-0.00012858	-3.15458e-05	-0.000135182	0.00736701	
0.759406	0.000849172	-0.00027477	-8.95625e-05	0.00765603	
0.759528	0.00182693	-0.000517994	-4.39431e-05	0.00794514	
0.759649	0.00243289	-0.000239201	-0.00017134	0.00863434	
0.759771	0.00303894	3.95924e-05	-0.000298736	0.00932362	
0.759893	0.0035961	3.38182e-05	-0.000176521	0.00970769	
0.760014	0.00415328	2.80365e-05	-5.43059e-05	0.0100918	
0.760136	0.00471045	-0.000267752	-0.000105107	0.0110361	
0.760258	0.00526762	-0.000563532	-0.000155908	0.0119805	
0.760379	0.00533682	-0.000388056	-0.000192291	0.0123796	
0.760501	0.00540602	-0.00021258	-0.000228674	0.0127788	
0.760623	0.00547522	-0.000211105	-0.000265056	0.013613	
0.760744	0.0055445	-0.00020963	-0.000301439	0.0149276	
0.760866	0.00553992	-0.000295274	-0.000241852	0.0162454	
0.760987	0.00553542	-0.000380918	-0.000182265	0.0173231	
0.761109	0.00553092	-0.000176556	-0.000122679	0.0182958	
0.761231	0.00552642	2.7813e-05	-6.3092e-05	0.0197487	
0.761352	0.00531736	-1.43275e-05	-0.000133267	0.0214016	
0.761474	0.00510838	-5.64754e-05	-0.000203442	0.0230546	
0.761596	0.00467632	-9.86159e-05	-0.000273617	0.0252028	
0.761717	0.00424426	-0.000140756	-0.000343792	0.0278312	
0.761839	0.00413977	-9.2268e-05	-0.000114794	0.0309147	
0.761961	0.00403535	-4.37871e-05	0.000114204	0.0342384	
0.762082	0.0037218	4.70132e-06	0.000343203	0.0381173	
0.762204	0.00340825	5.31897e-05	0.0005722	0.0424765	
0.762326	0.00354549	-1.07065e-05	0.000487607	0.0475709	
0.762447	0.00390581	-7.45952e-05	0.000403014	0.0534657	
0.762569	0.00428936	-0.000138491	0.000318422	0.0598706	
0.76269	0.00444983	-0.00020238	0.000233829	0.0667558	
0.762812	0.00462861	-0.000195585	8.30027e-05	0.0738014	
0.762934	0.00517917	-0.00018879	-6.78226e-05	0.080847	
0.763055	0.00585521	-0.000355996	6.97114e-05	0.0880926	
0.763177	0.00630818	-0.00052321	0.000207245	0.0953383	
0.763299	0.00681692	-0.000222772	3.11881e-05	0.102294	
0.76342	0.00732566	7.76574e-05	-0.000144869	0.108129	
0.763542	0.00819224	8.80808e-05	-0.00014791	0.112953	
0.763664	0.00905889	9.85041e-05	-0.000150952	0.116658	
0.763785	0.00978722	-0.000170209	-5.30714e-06	0.119066	
0.763907	0.0105155	-0.000438921	0.000140337	0.119714	
0.764028	0.0112439	-0.000417627	0.000112965	0.118721	
0.76415	0.0119722	-0.000396326	8.55937e-05	0.116288	
0.764272	0.0127377	-0.00023365	0.000184379	0.112574	
0.764393	0.0135032	-7.09742e-05	0.000283165	0.107419	
0.764515	0.0142547	-0.000198305	0.000381951	0.100809	
0.764637	0.0150064	-0.000325635	0.000480737	0.0933984	
0.764758	0.0152234	-0.000380017	0.00024115	0.0856807	
0.76488	0.0152173	-0.000434391	1.56369e-06	0.078203	
0.765002	0.015411	-0.000488766	5.03371e-05	0.0708355	
0.765123	0.0158278	-0.000543147	9.91104e-05	0.063708	
0.765245	0.0161563	-0.000289388	0.000230787	0.0569406	
0.765367	0.016113	-3.56287e-05	0.000362464	0.0506535	
0.765488	0.015921	4.41223e-05	0.000494141	0.0452118	
0.76561	0.015729	0.000123881	0.000625818	0.0405703	
0.765731	0.0151629	-7.09742e-05	0.000421375	0.0363941	
0.765853	0.0145968	-0.000265822	0.000216933	0.0326981	
0.765975	0.0140307	-0.000286669	1.249e-05	0.0293872	
0.766096	0.0134646	-0.000307508	-0.000191953	0.0268767	
0.766218	0.0128195	-0.000168853	-0.000147685	0.0249214	
0.76634	0.0121744	-3.01898e-05	-0.000103417	0.0232062	
0.766461	0.0115154	-6.55353e-05	-5.91497e-05	0.0215261	
0.766583	0.0108564	-0.000100881	-1.48816e-05	0.020086	
0.766705	0.0101752	-0.000181988	-0.000363955	0.0189226	
0.766826	0.009271	-0.000263102	-0.000713028	0.0179993	
0.766948	0.00835286	-0.000170209	-0.000543053	0.0171211	
0.767069	0.0076578	-7.73147e-05	-0.000373079	0.0160027	
0.767191	0.00696273	-0.00024543	-4.09018e-05	0.0149194	
0.767313	0.00604459	-0.000413544	0.000291275	0.0143162	
0.767434	0.00512646	-0.000291653	0.000335092	0.013563	
0.767556	0.00443139	-0.000169754	0.00037891	0.0125697	
0.767678	0.0037258	-0.000230931	8.75085e-05	0.0115614	
0.767799	0.0027972	-0.000292107	-0.000203893	0.010553	
0.767921	0.0017989	-0.000179276	-0.000206934	0.01009	
0.768043	0.00117238	-6.64443e-05	-0.000209975	0.00962687	
0.768164	0.00105707	-0.000261746	-0.000220226	0.00931385	
0.768286	0.000941757	-0.000457048	-0.000230476	0.00900083	
0.768408	0.000329182	-0.000268087	-6.77104e-05	0.0089279	
0.768529	-0.000283396	-7.91252e-05	9.50554e-05	0.00885498	
0.768651	-0.000822557	4.93228e-06	-0.000223042	0.00843472	
0.768772	-0.00136172	-0.000258967	-0.000541138	0.00801447	
0.768894	-0.00167781	-0.000522926	-0.000455531	0.00759421	
0.769016	-0.0019939	-0.000438809	-0.000369925	0.00717403	
0.769137	-0.00208227	-0.000329375	-0.000313154	0.007289	
0.769259	-0.00217064	-0.000219889	-0.000256383	0.00740405	
0.769381	-0.00225902	-8.86992e-05	-0.000199612	0.00751902	
0.769502	-0.00234739	4.25428e-05	-0.000142785	0.00763407	
0.769624	-0.0025775	7.87526e-06	-0.000201358	0.00739139	
0.769746	-0.00280762	-2.67327e-05	-0.000259931	0.00714879	
0.769867	-0.00251723	-6.14002e-05	-0.000318504	0.00690611	
0.769989	-0.00222685	-9.60082e-05	-0.000377077	0.0066635	
0.77011	-0.00186211	-2.19196e-05	-0.000266239	0.00622074	
0.770232	-0.00149736	5.22286e-05	-0.000155401	0.00577805	
0.770354	-0.00113262	-4.76912e-05	-4.45624e-05	0.00533528	
0.770475	-0.000767879	-0.000147551	6.63321e-05	0.0048926	
0.770597	-0.000552142	-0.000192188	0.000103278	0.00438949	
0.770719	-0.000336403	-0.000236765	0.000140224	0.00388646	
0.77084	-3.70145e-05	-0.000107393	-0.00011119	0.00338336	
0.770962	0.000485446	2.20314e-05	-0.000362603	0.00288033	
0.771084	0.000780189	-5.52237e-05	-0.000401352	0.00237723	
0.771205	0.000851858	-0.000132427	-0.0004401	0.0018742	
0.771327	0.000914235	-3.56808e-05	-0.000305832	0.0013711	
0.771449	0.00119968	6.11171e-05	-0.000171509	0.000868071	
0.77157	0.00148978	0.000141554	-0.000241796	0.000377472	
0.771692	0.00140809	0.000222042	-0.000312084	-0.000113048	
0.771813	0.0010522	0.000302471	-9.40119e-05	-0.000603646	
0.771935	0.00091939	0.00038296	0.00012406	-0.00109417	
0.772057	0.000949237	0.000561275	9.34219e-05	-0.00136967	
0.772178	0.000979081	0.000739641	6.27837e-05	-0.0016451	
0.7723	0.000502367	0.000627942	0.000205162	-0.00192061	
0.772422	2.5725e-05	0.000516295	0.000347595	-0.00219604	
0.772543	-0.000109628	0.000201702	0.000294654	-0.00245021	
0.772665	-0.000244983	-0.000112891	0.000241713	-0.0027043	
0.772787	-0.000728885	-0.000217222	0.000188772	-0.00271837	
0.772908	-0.00121279	2.64496e-05	0.000135831	-0.00273236	
0.77303	-0.00157121	0.000262879	0.000263115	-0.0029065	
0.773151	-0.00155785	0.000499308	0.000390399	-0.00308056	
0.773273	-0.00123312	0.000351466	0.000344667	-0.00285453	
0.773395	-0.000908388	0.000203632	0.000298935	-0.00262841	
0.773516	-0.000400087	0.000343993	0.000261313	-0.00239738	
0.773638	0.000108214	0.000484347	0.000223691	-0.00216626	
0.77376	0.000393445	0.000646465	0.000186069	-0.00193523	
0.773881	0.000678673	0.000460558	0.000148447	-0.00170412	
0.774003	0.00108938	0.000238411	0.000161288	-0.00147308	
0.774125	0.00150009	1.62572e-05	0.000174129	-0.00124196	
0.774246	0.00213387	-5.36367e-05	0.00018697	-0.00101093	
0.774368	0.00276765	-0.000123538	0.000199811	-0.000779815	
0.77449	0.00333869	5.2169e-05	0.000244191	-0.000588484	
0.774611	0.00390973	0.000227876	0.000288572	-0.000397075	
0.774733	0.00448077	0.000135317	0.000159936	-0.000605915	
0.774854	0.00505181	4.27663e-05	3.13008e-05	-0.000814673	
0.774976	0.00544625	-4.97848e-05	-0.000216283	-0.00096849	
0.775098	0.00584069	0.000205673	-0.000463867	-0.00112223	
0.775219	0.00623513	0.000461124	-0.000192403	-0.00103594	
0.775341	0.00662958	0.000368573	7.90604e-05	-0.000949576	
0.775463	0.0074539	0.000199892	-0.000207272	-0.000523143	
0.775584	0.00827821	3.12105e-05	-0.000493604	-9.6634e-05	
0.775706	0.00873075	-0.000159219	-0.000260889	-0.000205431	
0.775828	0.00918328	-0.000349656	-2.81734e-05	-0.00031415	
0.775949	0.00990071	-0.000297204	0.000236982	8.22693e-05	
0.776071	0.0106181	-0.000244752	0.000502138	0.000878938	
0.776192	0.0113495	-0.000192299	0.000478934	0.0013704	
0.776314	0.0120809	-0.000139847	0.00045573	0.00162183	
0.776436	0.0128913	-0.000301227	0.00035886	0.00205209	
0.776557	0.0139247	-0.000462539	0.000261988	0.0028826	
0.776679	0.0150418	-0.0002179	0.000165118	0.00371303	
0.776801	0.0157871	2.67923e-05	6.82469e-05	0.00414337	
0.776922	0.0162304	-2.94521e-05	-6.46687e-05	0.00432853	
0.777044	0.0166736	-8.56444e-05	-0.000197585	0.00475387	
0.777166	0.0170936	-0.000141889	-0.0003305	0.00541922	
0.777287	0.0175136	-0.000198081	-0.000463416	0.00608467	
0.777409	0.0175897	-0.000199042	-0.00028184	0.0064499	
0.777531	0.0176658	-0.000199944	-0.000100263	0.00681521	
0.777652	0.0173701	-0.000200912	-0.000207047	0.00718044	
0.777774	0.0170744	-0.000201814	-0.00031383	0.00754575	
0.777895	0.016472	-0.000387661	-0.000175507	0.00773591	
0.778017	0.0158696	-0.000573449	-3.71845e-05	0.00792615	
0.778139	0.0153416	-0.000375032	0.000101138	0.00811631	
0.77826	0.0150366	-0.000176556	0.00023946	0.00830654	
0.778382	0.0146041	9.17912e-06	0.000193052	0.00813249	
0.778504	0.0137998	-0.00015305	0.000146645	0.00795851	
0.778625	0.0128701	-0.000119574	0.000273253	0.00778445	
0.778747	0.0121634	-8.60393e-05	0.000399861	0.00761047	
0.778869	0.0115775	-6.70627e-05	0.000425543	0.00723632	
0.77899	0.0109917	-4.80339e-05	0.000451225	0.00686226	
0.779112	0.010048	-2.90573e-05	0.000303891	0.00648812	
0.779233	0.00910428	-1.00285e-05	0.000156557	0.00611405	
0.779355	0.0085068	0.00015758	0.000106545	0.00541227	
0.779477	0.00790933	0.00032524	5.65322e-05	0.00471057	
0.779598	0.00753493	0.000202835	6.51972e-06	0.00400878	
0.77972	0.00716053	8.04886e-05	-4.34923e-05	0.00330708	
0.779842	0.00705103	-1.65403e-05	-0.000172804	0.0026053	
0.779963	0.00694153	-0.00011351	-0.000302115	0.00190359	
0.780085	0.00683203	7.94679e-05	-2.77227e-05	0.00120181	
0.780207	0.00672252	0.000272505	0.00024667	0.000500105	
0.780328	0.00716961	8.08313e-05	0.000167258	3.21716e-05	
0.78045	0.0076167	-0.00011085	8.78465e-05	-0.000435762	
0.780572	0.00784071	-0.000114024	8.43499e-06	-0.000903696	
0.780693	0.00806473	0.000230819	-7.09766e-05	-0.00137163	
0.780815	0.0081865	0.000325523	-9.81288e-06	-0.00171951	
0.780936	0.00830828	7.22185e-05	5.13508e-05	-0.00206739	
0.781058	0.00843005	-0.000311591	-6.0501e-05	-0.00241528	
0.78118	0.00855182	-0.00011538	-0.000172353	-0.00276316	
0.781301	0.0085458	0.000248492	0.000213215	-0.0027884	
0.781423	0.00853977	0.000264354	0.000598784	-0.00281365	
0.781545	0.0086081	-9.79751e-06	0.000580648	-0.00281388	
0.781666	0.0088995	-0.000283949	0.000562513	-0.00281412	
0.781788	0.00908402	-0.000184707	0.000306481	-0.00259926	
0.78191	0.00889675	-8.54731e-05	5.04497e-05	-0.00198423	
0.782031	0.00826333	-0.000276245	8.27773e-05	-0.0015943	
0.782153	0.00762991	-0.000467017	0.000115105	-0.00120437	
0.782274	0.00746994	-0.00016024	0.000281926	-0.000774108	
0.782396	0.00730997	0.000146538	0.000448747	-0.000343848	
0.782518	0.00692693	0.000359058	0.000327208	0.000111423	
0.782639	0.00654389	0.00022357	0.000205668	0.000566695	
0.782761	0.00617479	5.90757e-05	0.000134592	0.000981949	
0.782883	0.00580569	-0.000105411	6.35162e-05	0.00179737	
0.783004	0.00543659	-0.000219151	0.000165456	0.00252276	
0.783126	0.00506749	1.51247e-05	0.000267395	0.00300805	
0.783248	0.00465192	0.000403464	0.000152164	0.00332075	
0.783369	0.00423635	0.000443794	3.6933e-05	0.00363347	
0.783491	0.0035977	6.36131e-05	9.47174e-05	0.00393117	
0.783613	0.00295906	-0.000316575	0.000152502	0.00422888	
0.783734	0.00288274	-0.000334248	0.000123779	0.00472666	
0.783856	0.00280643	-0.000351921	9.50554e-05	0.00522446	
