,Mieszanina_perfumy_bez menthonu
8.07513,0.00318955
8.07689,0.00312817
8.07864,0.00306302
8.0804,0.00302799
8.08215,0.00299799
8.08391,0.00293786
8.08567,0.00286141
8.08742,0.00278497
8.08918,0.0027357
8.09093,0.00268644
8.09269,0.00262211
8.09444,0.00255779
8.0962,0.00251699
8.09796,0.0024762
8.09971,0.00242035
8.10147,0.0023645
8.10322,0.00233045
8.10498,0.00229641
8.10674,0.00226425
8.10849,0.00223209
8.11025,0.00222189
8.112,0.00224182
8.11376,0.00224669
8.11551,0.00225156
8.11727,0.0022495
8.11903,0.00227756
8.12078,0.00230374
8.12254,0.00232992
8.12429,0.00234731
8.12605,0.0023647
8.12781,0.00239716
8.12956,0.00242961
8.13132,0.00249941
8.13307,0.00256921
8.13483,0.00263901
8.13658,0.00270881
8.13834,0.00276951
8.1401,0.0028302
8.14185,0.00287584
8.14361,0.00292147
8.14536,0.0029383
8.14712,0.00295512
8.14888,0.00295374
8.15063,0.00292224
8.15239,0.00286594
8.15414,0.00280965
8.1559,0.00277658
8.15765,0.0027435
8.15941,0.00268454
8.16117,0.00262558
8.16292,0.00256662
8.16468,0.00250765
8.16643,0.00244869
8.16819,0.00238973
8.16995,0.00233265
8.1717,0.00227557
8.17346,0.00224595
8.17521,0.00224645
8.17697,0.00226516
8.17872,0.00228387
8.18048,0.00227433
8.18224,0.00226479
8.18399,0.00225525
8.18575,0.00224572
8.1875,0.00226474
8.18926,0.00228376
8.19102,0.00229462
8.19277,0.00227535
8.19453,0.00222063
8.19628,0.0021659
8.19804,0.00210929
8.19979,0.00205268
8.20155,0.00199376
8.20331,0.00193484
8.20506,0.00187591
8.20682,0.00181699
8.20857,0.00175775
8.21033,0.00169852
8.21209,0.00162422
8.21384,0.00154992
8.2156,0.00146401
8.21735,0.0013781
8.21911,0.00129407
8.22086,0.00121004
8.22262,0.00113762
8.22438,0.00109533
8.22613,0.00105116
8.22789,0.00100698
8.22964,0.000965093
8.2314,0.000923204
8.23316,0.00090642
8.23491,0.000889636
8.23667,0.000875362
8.23842,0.000861089
8.24018,0.00084964
8.24193,0.000808064
8.24369,0.000746248
8.24545,0.000699495
8.2472,0.000686634
8.24896,0.000673772
8.25071,0.000643651
8.25247,0.000598467
8.25423,0.000559873
8.25598,0.000551405
8.25774,0.000545879
8.25949,0.000540353
8.26125,0.00053671
8.263,0.000533067
8.26476,0.000540721
8.26652,0.000548375
8.26827,0.000530924
8.27003,0.000513473
8.27178,0.000493511
8.27354,0.00047355
8.2753,0.000453589
8.27705,0.000433627
8.27881,0.000426846
8.28056,0.000420065
8.28232,0.000436505
8.28407,0.000452946
8.28583,0.000438879
8.28759,0.000394685
8.28934,0.000358964
8.2911,0.000338307
8.29285,0.000315139
8.29461,0.00029197
8.29637,0.000287003
8.29812,0.000312162
8.29988,0.000337792
8.30163,0.000348359
8.30339,0.000334134
8.30514,0.000319909
8.3069,0.000299095
8.30866,0.00027828
8.31041,0.000255583
8.31217,0.000263011
8.31392,0.000297545
8.31568,0.000332079
8.31744,0.000350295
8.31919,0.000338385
8.32095,0.000307332
8.3227,0.00027628
8.32446,0.000268135
8.32621,0.000275054
8.32797,0.000288406
8.32973,0.000271631
8.33148,0.000239166
8.33324,0.000221765
8.33499,0.000230723
8.33675,0.000239681
8.33851,0.000224476
8.34026,0.000209271
8.34202,0.000208467
8.34377,0.000207663
8.34553,0.000206859
8.34728,0.000206054
8.34904,0.00021843
8.3508,0.000230806
8.35255,0.000243182
8.35431,0.000255558
8.35606,0.000235925
8.35782,0.000216292
8.35958,0.000211723
8.36133,0.000207153
8.36309,0.000217332
8.36484,0.000227511
8.3666,0.000222628
8.36835,0.000217744
8.37011,0.000204681
8.37187,0.000191619
8.37362,0.00019362
8.37538,0.00019562
8.37713,0.000176281
8.37889,0.000156943
8.38065,0.000162709
8.3824,0.000168475
8.38416,0.000168122
8.38591,0.000167769
8.38767,0.000142311
8.38942,0.000116853
8.39118,0.000121835
8.39294,0.000126817
8.39469,0.000131798
8.39645,0.00013678
8.3982,0.000135621
8.39996,0.000134461
8.40172,0.000146481
8.40347,0.000158502
8.40523,0.000161736
8.40698,0.000134843
8.40874,9.3202E-05
8.41049,6.66235E-05
8.41225,7.95855E-05
8.41401,0.000122673
8.41576,0.000152581
8.41752,0.000152363
8.41927,0.000146182
8.42103,0.000155065
8.42279,0.000168654
8.42454,0.000182244
8.4263,0.000161824
8.42805,0.000141404
8.42981,0.000146089
8.43156,0.000150774
8.43332,0.000148556
8.43508,0.000146337
8.43683,0.000129055
8.43859,0.000111773
8.44034,0.000105161
8.4421,9.85491E-05
8.44386,0.000117042
8.44561,0.000135535
8.44737,0.000131119
8.44912,0.000126704
8.45088,0.000122288
8.45263,0.000117873
8.45439,0.000114531
8.45615,0.00011119
8.4579,0.000122911
8.45966,0.000134633
8.46141,0.000137567
8.46317,0.000140502
8.46493,0.000128373
8.46668,0.000116245
8.46844,0.000117768
8.47019,0.00011929
8.47195,0.000120813
8.4737,0.000122335
8.47546,0.00011915
8.47722,0.000115966
8.47897,9.77179E-05
8.48073,7.94702E-05
8.48248,6.30073E-05
8.48424,4.65444E-05
8.486,5.51865E-05
8.48775,6.38286E-05
8.48951,6.90188E-05
8.49126,7.4209E-05
8.49302,8.69306E-05
8.49477,9.96523E-05
8.49653,9.88408E-05
8.49829,9.80293E-05
8.50004,8.96863E-05
8.5018,8.13433E-05
8.50355,5.95064E-05
8.50531,3.76694E-05
8.50707,5.09795E-05
8.50882,7.93526E-05
8.51058,8.93847E-05
8.51233,7.43119E-05
8.51409,5.86115E-05
8.51584,6.80161E-05
8.5176,8.96593E-05
8.51936,8.61976E-05
8.52111,6.48485E-05
8.52287,5.85625E-05
8.52462,7.62831E-05
8.52638,9.40037E-05
8.52814,7.84602E-05
8.52989,6.29166E-05
8.53165,7.24781E-05
8.5334,9.71026E-05
8.53516,0.000102271
8.53691,8.23338E-05
8.53867,5.56695E-05
8.54043,2.90053E-05
8.54218,1.7404E-05
8.54394,5.80275E-06
8.54569,1.78943E-05
8.54745,5.50909E-05
8.54921,9.22875E-05
8.55096,0.000104379
8.55272,9.78773E-05
8.55447,9.13755E-05
8.55623,9.08361E-05
8.55798,9.02968E-05
8.55974,7.23408E-05
8.5615,5.43848E-05
8.56325,5.14919E-05
8.56501,4.85989E-05
8.56676,5.76309E-05
8.56852,6.66628E-05
8.57028,6.06317E-05
8.57203,5.46006E-05
8.57379,5.46889E-05
8.57554,5.47771E-05
8.5773,6.23969E-05
8.57905,7.00166E-05
8.58081,7.57927E-05
8.58257,8.15689E-05
8.58432,7.2282E-05
8.58608,6.29951E-05
8.58783,6.9085E-05
8.58959,7.51749E-05
8.59135,7.37333E-05
8.5931,7.22918E-05
8.59486,6.86535E-05
8.59661,6.50153E-05
8.59837,9.49549E-05
8.60012,0.000124895
8.60188,0.000138045
8.60364,0.000126091
8.60539,9.31113E-05
8.60715,6.01315E-05
8.6089,3.68015E-05
8.61066,1.34716E-05
8.61242,5.20455E-06
8.61417,-3.06245E-06
8.61593,1.76982E-05
8.61768,3.84589E-05
8.61944,5.1688E-05
8.62119,6.49172E-05
8.62295,7.84307E-05
8.62471,9.19443E-05
8.62646,9.03948E-05
8.62822,8.88454E-05
8.62997,8.30595E-05
8.63173,7.72736E-05
8.63349,6.64666E-05
8.63524,4.05967E-05
8.637,1.6492E-05
8.63875,1.74923E-05
8.64051,2.85345E-05
8.64226,3.95768E-05
8.64402,2.91229E-05
8.64578,1.86691E-05
8.64753,1.57467E-05
8.64929,1.28243E-05
8.65104,1.84533E-05
8.6528,2.40823E-05
8.65456,2.97113E-05
8.65631,3.53404E-05
8.65807,4.23815E-05
8.65982,4.94227E-05
8.66158,5.64639E-05
8.66333,6.3505E-05
8.66509,6.32893E-05
8.66685,6.30735E-05
8.6686,4.77948E-05
8.67036,3.2516E-05
8.67211,3.4497E-05
8.67387,3.64779E-05
8.67563,3.84589E-05
8.67738,4.04398E-05
8.67914,2.7191E-05
8.68089,1.39423E-05
8.68265,6.93486E-07
8.6844,-1.25553E-05
8.68616,-1.19963E-05
8.68792,-1.14373E-05
8.68967,4.18465E-06
8.69143,1.98066E-05
8.69318,3.68408E-05
8.69494,5.38749E-05
8.6967,8.5972E-05
8.69845,0.000118069
8.70021,0.000122865
8.70196,0.00012766
8.70372,0.000107351
8.70547,8.7041E-05
8.70723,7.72245E-05
8.70899,6.74081E-05
8.71074,5.75916E-05
8.7125,4.77752E-05
8.71425,3.16825E-05
8.71601,1.55898E-05
8.71777,1.55015E-05
8.71952,1.54133E-05
8.72128,1.95615E-05
8.72303,3.87727E-05
8.72479,6.36325E-05
8.72654,6.33873E-05
8.7283,3.20747E-05
8.73006,7.62142E-07
8.73181,3.02747E-06
8.73357,5.29281E-06
8.73532,2.74558E-05
8.73708,4.96188E-05
8.73884,5.67188E-05
8.74059,6.38188E-05
8.74235,5.80525E-05
8.7441,5.22862E-05
8.74586,8.00979E-05
8.74761,0.000107909
8.74937,0.000113127
8.75113,9.32388E-05
8.75288,7.89995E-05
8.75464,7.98233E-05
8.75639,7.2331E-05
8.75815,6.48387E-05
8.7599,5.07564E-05
8.76166,3.66741E-05
8.76342,4.75594E-05
8.76517,5.84448E-05
8.76693,5.42672E-05
8.76868,5.00895E-05
8.77044,5.70523E-05
8.7722,6.4015E-05
8.77395,5.59147E-05
8.77571,4.78144E-05
8.77746,4.23815E-05
8.77922,3.69486E-05
8.78097,4.65788E-05
8.78273,5.62089E-05
8.78449,4.60688E-05
8.78624,3.59288E-05
8.788,5.08937E-05
8.78975,6.58586E-05
8.79151,7.33166E-05
8.79327,8.07745E-05
8.79502,8.82325E-05
8.79678,9.56904E-05
8.79853,9.53031E-05
8.80029,9.49157E-05
8.80204,7.94653E-05
8.8038,6.4015E-05
8.80556,4.99768E-05
8.80731,3.59386E-05
8.80907,3.69633E-05
8.81082,3.79882E-05
8.81258,4.08958E-05
8.81434,4.38035E-05
8.81609,6.17742E-05
8.81785,7.97448E-05
8.8196,9.19492E-05
8.82136,0.000104154
8.82311,9.12529E-05
8.82487,7.83523E-05
8.82663,5.46251E-05
8.82838,3.0898E-05
8.83014,3.22758E-05
8.83189,3.36536E-05
8.83365,3.9111E-05
8.83541,4.45684E-05
8.83716,4.24943E-05
8.83892,4.04202E-05
8.84067,3.36389E-05
8.84243,2.68576E-05
8.84418,1.25448E-05
8.84594,-1.76797E-06
8.8477,-1.49579E-05
8.84945,-2.81478E-05
8.85121,-1.62328E-05
8.85296,-4.3177E-06
8.85472,6.02831E-06
8.85648,1.63743E-05
8.85823,1.91888E-05
8.85999,2.20033E-05
8.86174,1.90123E-05
8.8635,1.60213E-05
8.86525,1.30303E-05
8.86701,1.00392E-05
8.86877,1.99145E-05
8.87052,2.97898E-05
8.87228,3.3075E-05
8.87403,3.63602E-05
8.87579,6.31422E-05
8.87755,0.000104987
8.8793,0.000123924
8.88106,0.000107713
8.88281,8.11472E-05
8.88457,6.9644E-05
8.88632,6.25342E-05
8.88808,5.54244E-05
8.88984,4.23521E-05
8.89159,2.92799E-05
8.89335,2.37391E-05
8.8951,1.81983E-05
8.89686,2.56808E-05
8.89862,3.31633E-05
8.90037,6.57507E-05
8.90213,9.83382E-05
8.90388,0.000113308
8.90564,0.000128278
8.90739,0.000128185
8.90915,0.000128092
8.91091,0.000128312
8.91266,0.000128533
8.91442,0.000128753
8.91617,0.000128974
8.91793,0.000126057
8.91969,0.000123139
8.92144,0.000105159
8.9232,8.71783E-05
8.92495,7.10807E-05
8.92671,5.49831E-05
8.92846,4.04545E-05
8.93022,2.5926E-05
8.93198,1.09267E-05
8.93373,2.10325E-05
8.93549,6.06366E-05
8.93724,8.51777E-05
8.939,7.11199E-05
8.94076,5.70621E-05
8.94251,5.71258E-05
8.94427,5.71896E-05
8.94602,5.67826E-05
8.94778,5.63756E-05
8.94953,6.09896E-05
8.95129,8.06667E-05
8.95305,9.84608E-05
8.9548,9.115E-05
8.95656,5.59098E-05
8.95831,2.06696E-05
8.96007,9.07817E-06
8.96183,3.26337E-05
8.96358,5.9955E-05
8.96534,7.22133E-05
8.96709,6.75257E-05
8.96885,6.28382E-05
8.9706,0.000100201
8.97236,0.000137565
8.97412,0.000155786
8.97587,0.000138859
8.97763,9.80832E-05
8.97938,7.23702E-05
8.98114,7.5528E-05
8.9829,7.86857E-05
8.98465,6.77219E-05
8.98641,5.67581E-05
8.98816,3.71448E-05
8.98992,1.75315E-05
8.99167,3.30652E-05
8.99343,4.85989E-05
8.99519,6.03669E-05
8.99694,7.21349E-05
8.9987,6.88398E-05
9.00045,6.55448E-05
9.00221,3.85569E-05
9.00397,1.1569E-05
9.00572,1.97282E-05
9.00748,2.78873E-05
9.00923,2.91426E-05
9.01099,3.03978E-05
9.01274,4.57746E-05
9.0145,6.11514E-05
9.01626,5.67384E-05
9.01801,3.72624E-05
9.01977,2.62594E-05
9.02152,4.03614E-05
9.02328,7.09385E-05
9.02504,8.64526E-05
9.02679,7.78031E-05
9.02855,6.91537E-05
9.0303,7.03108E-05
9.03206,8.6531E-05
9.03381,0.000100868
9.03557,9.01006E-05
9.03733,6.31716E-05
9.03908,3.62426E-05
9.04084,2.28075E-05
9.04259,9.37236E-06
9.04435,9.33315E-06
9.04611,9.29392E-06
9.04786,3.43597E-05
9.04962,5.94255E-05
9.05137,9.1552E-05
9.05313,0.000123679
9.05488,0.000120658
9.05664,0.000117638
9.0584,0.00011752
9.06015,0.000117402
9.06191,0.000124816
9.06366,0.00013223
9.06542,0.000125993
9.06718,0.000119756
9.06893,0.000113519
9.07069,0.000107282
9.07244,0.000122668
9.0742,0.000138055
9.07595,0.0001525
9.07771,0.00014184
9.07947,0.000111254
9.08122,8.06667E-05
9.08298,7.36157E-05
9.08473,6.65647E-05
9.08649,6.31226E-05
9.08825,5.96804E-05
9.09,6.37698E-05
9.09176,6.78592E-05
9.09351,7.10071E-05
9.09527,7.4155E-05
9.09702,6.31814E-05
9.09878,5.22078E-05
9.10054,5.07466E-05
9.10229,6.43484E-05
9.10405,7.60673E-05
9.1058,6.26813E-05
9.10756,3.6272E-05
9.10932,9.86271E-06
9.11107,6.98936E-06
9.11283,4.11601E-06
9.11458,2.93289E-05
9.11634,5.45418E-05
9.11809,7.97546E-05
9.11985,7.98625E-05
9.12161,6.82024E-05
9.12336,7.16053E-05
9.12512,9.00712E-05
9.12687,0.000108537
9.12863,0.000100349
9.13039,9.216E-05
9.13214,9.1503E-05
9.1339,9.08459E-05
9.13565,5.67679E-05
9.13741,2.26898E-05
9.13916,6.81283E-06
9.14092,2.10619E-05
9.14268,5.24137E-05
