,mieszanina_metabolitow
-1.84262,0.000101367
-1.8425,8.73813E-05
-1.84238,7.33957E-05
-1.84226,-2.146E-05
-1.84214,-0.000116315
-1.84202,1.5269E-06
-1.84189,0.000119369
-1.84177,0.000263799
-1.84165,0.000408228
-1.84153,0.000198162
-1.84141,-1.19051E-05
-1.84129,-3.91845E-05
-1.84116,-6.64643E-05
-1.84104,-9.37437E-05
-1.84092,-0.000121024
-1.8408,-0.000188184
-1.84068,-0.000255344
-1.84056,3.19914E-05
-1.84043,0.000319327
-1.84031,8.59969E-05
-1.84019,-0.000147333
-1.84007,-2.61678E-05
-1.83995,9.49977E-05
-1.83983,0.000185145
-1.8397,0.000275292
-1.83958,1.09435E-05
-1.83946,-0.000253405
-1.83934,-0.000108976
-1.83922,3.54536E-05
-1.8391,0.000179883
-1.83897,0.000324312
-1.83885,0.00020287
-1.83873,8.14269E-05
-1.83861,-4.00152E-05
-1.83849,-0.000161458
-1.83837,-7.61217E-06
-1.83824,0.000146233
-1.83812,8.73813E-05
-1.838,2.85297E-05
-1.83788,0.000169082
-1.83776,0.000309634
-1.83764,0.000237489
-1.83751,0.000165343
-1.83739,0.000201762
-1.83727,0.000238181
-1.83715,6.19022E-05
-1.83703,-0.000114377
-1.83691,4.61158E-05
-1.83678,0.000206608
-1.83666,0.000367101
-1.83654,0.000527594
-1.83642,0.00043163
-1.8363,0.000335667
-1.83618,0.000239704
-1.83605,0.000143741
-1.83593,3.00528E-05
-1.83581,-8.36351E-05
-1.83569,1.53747E-05
-1.83557,0.000114384
-1.83545,2.0775E-05
-1.83532,-7.28341E-05
-1.8352,4.62546E-05
-1.83508,0.000165343
-1.83496,0.000237904
-1.83484,0.000310465
-1.83472,0.000276677
-1.8346,0.000242889
-1.83447,0.000176975
-1.83435,0.000111061
-1.83423,4.51468E-05
-1.83411,-2.07676E-05
-1.83399,-0.000226264
-1.83387,-0.000431761
-1.83374,-0.000282762
-1.83362,-0.000133763
-1.8335,0.000162574
-1.83338,0.00045891
-1.83326,0.00040075
-1.83314,0.000342591
-1.83301,5.40093E-05
-1.83289,-0.000234573
-1.83277,-0.000168659
-1.83265,-0.000102744
-1.83253,-8.77893E-05
-1.83241,-7.28341E-05
-1.83228,0.000154819
-1.83216,0.000382472
-1.83204,0.000257844
-1.83192,0.000133217
-1.8318,0.000114938
-1.83168,9.66592E-05
-1.83155,9.8357E-06
-1.83143,-7.69882E-05
-1.83131,-0.000163812
-1.83119,-0.000250636
-1.83107,-4.2785E-05
-1.83095,0.000165066
-1.83082,1.84211E-05
-1.8307,-0.000128224
-1.83058,-0.000106483
-1.83046,-8.47429E-05
-1.83034,-6.30021E-05
-1.83022,-4.12618E-05
-1.83009,-0.000114792
-1.82997,-0.000188322
-1.82985,-4.91547E-05
-1.82973,9.00128E-05
-1.82961,4.08539E-05
-1.82949,-8.3046E-06
-1.82936,-0.000163812
-1.82924,-0.000319319
-1.82912,-0.00017129
-1.829,-2.32598E-05
-1.82888,-8.79276E-05
-1.82876,-0.000152596
-1.82863,5.5809E-05
-1.82851,0.000264214
-1.82839,0.000259921
-1.82827,0.000255628
-1.82815,0.00020924
-1.82803,0.000162851
-1.8279,0.00022281
-1.82778,0.00028277
-1.82766,0.000218309
-1.82754,0.000153849
-1.82742,8.93893E-05
-1.8273,2.49292E-05
-1.82718,-0.000174683
-1.82705,-0.000374294
-1.82693,-0.00021941
-1.82681,-6.45253E-05
-1.82669,-0.000301803
-1.82657,-0.000539079
-1.82645,-0.000280062
-1.82632,-2.10442E-05
-1.8262,0.000226895
-1.82608,0.000474835
-1.82596,0.000226479
-1.82584,-2.18754E-05
-1.82572,0.000101991
-1.82559,0.000225856
-1.82547,0.000243374
-1.82535,0.000260891
-1.82523,-2.97325E-06
-1.82511,-0.000266837
-1.82499,-0.000176206
-1.82486,-8.55736E-05
-1.82474,-4.64544E-05
-1.82462,-7.3351E-06
-1.8245,-0.000322712
-1.82438,-0.000638089
-1.82426,-0.000381841
-1.82413,-0.000125593
-1.82401,0.000130655
-1.82389,0.000386903
-1.82377,0.00013017
-1.82365,-0.000126562
-1.82353,-0.000170597
-1.8234,-0.000214633
-1.82328,-8.58507E-05
-1.82316,4.29312E-05
-1.82304,-4.09847E-05
-1.82292,-0.000124901
-1.8228,-3.15686E-05
-1.82267,6.17639E-05
-1.82255,-0.000172813
-1.82243,-0.00040739
-1.82231,-0.000384957
-1.82219,6.28717E-05
-1.82207,0.000342314
-1.82194,-8.72356E-05
-1.82182,-0.000495736
-1.8217,-0.000478843
-1.82158,-0.000249251
-1.82146,-1.96598E-05
-1.82134,-0.000117977
-1.82121,-0.000216294
-1.82109,-0.000101914
-1.82097,1.24667E-05
-1.82085,-6.42487E-05
-1.82073,-0.000140964
-1.82061,-4.98118E-06
-1.82048,0.000131001
-1.82036,1.44052E-05
-1.82024,-0.000102191
-1.82012,-0.000218787
-1.82,-0.000335383
-1.81988,-0.000362177
-1.81976,-0.000388972
-1.81963,-0.00020307
-1.81951,-1.71671E-05
-1.81939,-0.000128155
-1.81927,-0.000239143
-1.81915,4.36604E-06
-1.81903,0.000247874
-1.8189,-0.000217056
-1.81878,-0.000681986
-1.81866,-0.000367024
-1.81854,-5.20628E-05
-1.81842,0.000245174
-1.8183,0.000542411
-1.81817,0.000485151
-1.81805,0.000427892
-1.81793,5.32474E-05
-1.81781,-0.000321397
-1.81769,-5.79478E-05
-1.81757,0.000205501
-1.81744,-8.93818E-05
-1.81732,-0.000384264
-1.8172,-4.10541E-05
-1.81708,0.000302156
-1.81696,0.000116946
-1.81684,-6.82645E-05
-1.81671,0.000101021
-1.81659,0.000270307
-1.81647,0.000308872
-1.81635,0.000347438
-1.81623,0.000279654
-1.81611,0.000211871
-1.81598,0.000354223
-1.81586,0.000496575
-1.81574,0.00016922
-1.81562,-0.000158134
-1.8155,-0.000461118
-1.81538,-0.000338706
-1.81525,-0.000101083
-1.81513,0.00013654
-1.81501,-0.000180845
-1.81489,-0.000498229
-1.81477,-0.000345907
-1.81465,-0.000193584
-1.81452,-8.02753E-06
-1.8144,-0.000247866
-1.81428,-0.000381356
-1.81416,-8.94512E-05
-1.81404,0.000270861
-1.81392,0.000631173
-1.81379,0.000379979
-1.81367,0.000128786
-1.81355,5.484E-05
-1.81343,-1.91056E-05
-1.81331,-9.30512E-05
-1.81319,-0.000166997
-1.81306,-0.000238173
-1.81294,-0.00030935
-1.81282,-0.000274177
-1.8127,-0.000239004
-1.81258,-0.00016395
-1.81246,-8.88971E-05
-1.81234,-0.000199954
-1.81221,-0.000311011
-1.81209,-0.000404343
-1.81197,-7.22799E-05
-1.81185,0.000126847
-1.81173,0.000325974
-1.81161,7.97655E-05
-1.81148,-0.000166443
-1.81136,-0.000199954
-1.81124,-0.000233465
-1.81112,-1.05202E-05
-1.811,0.000212424
-1.81088,0.000461956
-1.81075,0.000286093
-1.81063,0.000145679
-1.81051,5.2657E-06
-1.81039,5.09624E-05
-1.81027,9.66592E-05
-1.81015,-4.18155E-05
-1.81002,-0.000180291
-1.8099,-0.000106068
-1.80978,-3.18452E-05
-1.80966,3.12994E-05
-1.80954,9.4444E-05
-1.80942,0.000263937
-1.80929,0.000433431
-1.80917,0.00021741
-1.80905,1.3886E-06
-1.80893,0.000281662
-1.80881,0.000561935
-1.80869,0.000170882
-1.80856,-0.000220171
-1.80844,-0.000239004
-1.80832,0.000167558
-1.8082,0.000398604
-1.80808,0.000204254
-1.80796,-0.000176206
-1.80783,-0.00013127
-1.80771,6.65411E-05
-1.80759,0.000264353
-1.80747,0.000134255
-1.80735,4.15789E-06
-1.80723,-1.62669E-05
-1.8071,-3.66922E-05
-1.80698,4.92316E-05
-1.80686,0.000135155
-1.80674,7.26338E-05
-1.80662,1.01123E-05
-1.8065,5.39399E-05
-1.80637,9.7767E-05
-1.80625,0.000120546
-1.80613,0.000143325
-1.80601,5.9756E-05
-1.80589,-2.38139E-05
-1.80577,-2.09752E-05
-1.80564,-1.81366E-05
-1.80552,-0.000121647
-1.8054,-0.000225157
-1.80528,-0.000274384
-1.80516,-0.000323612
-1.80504,-0.000160142
-1.80492,3.32715E-06
-1.80479,-3.80399E-06
-1.80467,-1.09356E-05
-1.80455,0.000194631
-1.80443,0.000400197
-1.80431,9.73516E-05
-1.80419,-0.000205493
-1.80406,-0.000153842
-1.80394,-0.000102191
-1.80382,-9.48515E-05
-1.8037,-8.75122E-05
-1.80358,-0.000186522
-1.80346,-0.000285531
-1.80333,-0.000121993
-1.80321,4.15463E-05
-1.80309,9.87365E-05
-1.80297,0.000155927
-1.80285,-3.50303E-05
-1.80273,-0.000225987
-1.8026,-6.24484E-05
-1.80248,0.00010109
-1.80236,-7.82344E-05
-1.80224,-0.00025756
-1.80212,-8.2389E-05
-1.802,9.27821E-05
-1.80187,0.000241366
-1.80175,0.000389949
-1.80163,0.000325835
-1.80151,0.000261722
-1.80139,-7.38031E-05
-1.80127,-0.000409328
-1.80114,-0.000514431
-1.80102,-0.000194138
-1.8009,3.30992E-05
-1.80078,-0.000165058
-1.80066,-0.000336629
-1.80054,-8.28044E-05
-1.80041,9.88059E-05
-1.80029,0.000280416
-1.80017,0.000134117
-1.80005,-1.21822E-05
-1.79993,-0.00013854
-1.79981,-0.000264899
-1.79968,-0.00017856
-1.79956,-9.22205E-05
-1.79944,-3.5238E-05
-1.79932,2.17445E-05
-1.7992,-2.76221E-05
-1.79908,-7.69882E-05
-1.79895,0.000106283
-1.79883,0.000289555
-1.79871,0.000260129
-1.79859,0.000230703
-1.79847,6.25253E-05
-1.79835,-0.000105652
-1.79822,-6.11329E-05
-1.7981,-1.66129E-05
-1.79798,0.000101021
-1.79786,0.000218656
-1.79774,0.000229942
-1.79762,0.000241227
-1.7975,-1.72714E-06
-1.79737,-0.000244681
-1.79725,-0.00013314
-1.79713,-2.15983E-05
-1.79701,-8.95201E-05
-1.79689,-0.000157442
-1.79677,-1.26665E-05
-1.79664,0.000132109
-1.79652,0.000113692
-1.7964,9.52748E-05
-1.79628,-0.00013584
-1.79616,-0.000366955
-1.79604,-7.96192E-05
-1.79591,0.000207716
-1.79579,0.000282354
-1.79567,0.000356992
-1.79555,0.000319743
-1.79543,0.000282493
-1.79531,0.000245243
-1.79518,0.000207993
-1.79506,0.000206193
-1.79494,0.000204393
-1.79482,0.000202593
-1.7947,0.000200793
-1.79458,-0.000100391
-1.79445,-0.000401574
-1.79433,-0.000206463
-1.79421,0.000414044
-1.79409,0.000684486
-1.79397,0.000245935
-1.79385,-0.000219202
-1.79372,-0.000258944
-1.7936,-3.83537E-05
-1.79348,0.000182237
-1.79336,7.49188E-05
-1.79324,-3.23993E-05
-1.79312,5.52554E-05
-1.79299,0.00014291
-1.79287,1.7867E-05
-1.79275,-0.000107176
-1.79263,0.000147064
-1.79251,0.000401305
-1.79239,0.000301049
-1.79226,0.000200793
-1.79214,0.00011383
-1.79202,2.68682E-05
-1.7919,-6.00945E-05
-1.79178,-0.000147057
-1.79166,-0.000205216
-1.79153,-0.000263376
-1.79141,-0.000534233
-1.79129,-0.00080509
-1.79117,-8.77893E-05
-1.79105,0.000629511
-1.79093,0.000425122
-1.7908,0.000220733
-1.79068,-3.4892E-05
-1.79056,-0.000290517
-1.79044,-0.000333444
-1.79032,-0.000376371
-1.7902,-0.000182229
-1.79008,1.19125E-05
-1.78995,-6.64312E-06
-1.78983,-2.51988E-05
-1.78971,6.25947E-05
-1.78959,0.000150388
-1.78947,0.000131832
-1.78935,0.000113276
-1.78922,1.71745E-05
-1.7891,-7.89268E-05
-1.78898,-0.000175029
-1.78886,-0.00027113
-1.78874,-0.000222526
-1.78862,-0.000173921
-1.78849,-0.000125316
-1.78837,-7.67112E-05
-1.78825,-2.58908E-05
-1.78813,2.49292E-05
-1.78801,-0.000136948
-1.78789,-0.000298825
-1.78776,-0.000243573
-1.78764,-0.000188322
-1.78752,-2.6722E-05
-1.7874,0.000134878
-1.78728,0.000196777
-1.78716,0.000258675
-1.78703,0.000107876
-1.78691,-4.29233E-05
-1.78679,-0.000206463
-1.78667,-0.000370001
-1.78655,-0.000320843
-1.78643,-0.000271684
-1.7863,2.56216E-05
-1.78618,0.000322928
-1.78606,0.000123939
-1.78594,-7.50497E-05
-1.78582,-0.000144979
-1.7857,-0.000214909
-1.78557,-7.21416E-05
-1.78545,7.06259E-05
-1.78533,-5.24782E-05
-1.78521,-0.000175582
-1.78509,-8.5989E-05
-1.78497,3.60422E-06
-1.78484,-0.00010496
-1.78472,-0.000213525
-1.7846,0.000147618
-1.78448,0.000508761
-1.78436,0.000506545
-1.78424,7.89347E-05
-1.78411,-0.000322089
-1.78399,-1.41207E-05
-1.78387,0.00064779
-1.78375,0.000884305
-1.78363,0.000367517
-1.78351,-0.000149272
-1.78338,-0.000125454
-1.78326,0.000323758
-1.78314,0.000746384
-1.78302,0.000460018
-1.7829,-7.36648E-05
-1.78278,-0.000181952
-1.78266,-7.75424E-05
-1.78253,2.68682E-05
-1.78241,-1.05202E-05
-1.78229,-4.79086E-05
-1.78217,-8.52966E-05
-1.78205,-0.000122685
-1.78193,-0.000139025
-1.7818,-0.000155365
-1.78168,-0.000171705
-1.78156,-0.000188045
-1.78144,-0.000117977
-1.78132,-4.79086E-05
-1.7812,0.000128509
-1.78107,0.000304926
-1.78095,0.000373056
-1.78083,0.000441185
-1.78071,0.000296617
-1.78059,0.00015205
-1.78047,0.000266707
-1.78034,0.000381364
-1.78022,0.000283324
-1.7801,0.000185283
-1.77998,6.17639E-05
-1.77986,-6.1756E-05
-1.77974,2.74219E-05
-1.77961,0.0001166
-1.77949,0.000152603
-1.77937,0.000188607
-1.77925,1.19125E-05
-1.77913,-0.000164781
-1.77901,-0.000136809
-1.77888,-0.000108838
-1.77876,0.000131832
-1.77864,0.000372502
-1.77852,0.000214363
-1.7784,5.62249E-05
-1.77828,0.000110784
-1.77815,0.000165343
-1.77803,0.000133494
-1.77791,0.000101645
-1.77779,-0.000284701
-1.77767,-0.000671046
-1.77755,-0.000310734
-1.77742,4.9578E-05
-1.7773,0.000197192
-1.77718,0.000344807
-1.77706,0.000250505
-1.77694,0.000156204
-1.77682,0.000168251
-1.77669,0.000180298
-1.77657,5.27627E-05
-1.77645,-7.47726E-05
-1.77633,-0.000202308
-1.77621,-0.000329844
-1.77609,-0.000120608
-1.77596,8.86279E-05
-1.77584,8.51662E-05
-1.77572,8.1704E-05
-1.7756,-0.000112299
-1.77548,-0.000306303
-1.77536,-0.00014581
-1.77524,1.46823E-05
-1.77511,0.000301187
-1.77499,0.000587692
-1.77487,0.0005197
-1.77475,0.000451709
-1.77463,0.000246351
-1.77451,4.09926E-05
-1.77438,0.00019013
-1.77426,0.000339268
-1.77414,0.000277923
-1.77402,0.000216579
-1.7739,0.000155234
-1.77378,9.38899E-05
-1.77365,0.000212009
-1.77353,0.000330128
-1.77341,0.000554596
-1.77329,0.000779064
-1.77317,0.00041169
-1.77305,4.43161E-05
-1.77292,3.14377E-05
-1.7728,1.85594E-05
-1.77268,3.46592E-06
-1.77256,-1.1628E-05
-1.77244,-0.000133071
-1.77232,-0.000254513
-1.77219,-0.000228618
-1.77207,-0.000202724
-1.77195,-7.04797E-05
-1.77183,6.17639E-05
-1.77171,-0.000288994
-1.77159,-0.000639751
-1.77146,-0.000237204
-1.77134,0.000165343
-1.77122,0.00014748
-1.7711,-0.000295779
-1.77098,-0.000570652
-1.77086,-0.000136532
-1.77073,0.000226688
-1.77061,0.000164512
-1.77049,3.14377E-05
-1.77037,-0.000101637
-1.77025,-5.19245E-05
-1.77013,-2.21189E-06
-1.77,-0.000306995
-1.76988,-0.000611779
-1.76976,-8.34968E-05
-1.76964,0.000444786
-1.76952,0.00020647
-1.7694,-3.18452E-05
-1.76927,-0.000123931
-1.76915,-3.3197E-06
-1.76903,-6.88182E-05
-1.76891,-0.000347015
-1.76879,-0.000354907
-1.76867,6.25947E-05
-1.76854,1.48206E-05
-1.76842,-0.000458349
-1.7683,-0.000722143
-1.76818,-0.000276946
-1.76806,8.72789E-06
-1.76794,-0.000130993
-1.76782,-0.000536587
-1.76769,-0.000516785
-1.76757,-0.000146918
-1.76745,1.02511E-05
-1.76733,-5.13704E-05
-1.76721,-0.000112992
-1.76709,2.47909E-05
-1.76696,0.000162574
-1.76684,0.000145264
-1.76672,0.000127955
-1.7666,0.000110645
-1.76648,9.33362E-05
-1.76636,-8.68198E-05
-1.76623,-0.000266976
-1.76611,-9.26359E-05
-1.76599,8.1704E-05
-1.76587,9.43053E-05
-1.76575,0.000106907
-1.76563,0.000474004
-1.7655,0.000841101
-1.76538,0.000541303
-1.76526,0.000241504
-1.76514,4.80548E-05
-1.76502,-0.000145395
-1.7649,-2.20137E-05
-1.76477,0.000101367
-1.76465,0.000277923
-1.76453,2.90838E-05
-1.76441,-0.000312811
-1.76429,-0.000229311
-1.76417,0.000204254
-1.76404,0.000425122
-1.76392,0.000103168
-1.7638,-0.000218787
-1.76368,-5.77401E-05
-1.76356,0.000103306
-1.76344,4.61158E-05
-1.76331,-1.10744E-05
-1.76319,3.80846E-05
-1.76307,8.7243E-05
-1.76295,-7.61217E-06
-1.76283,-0.000102468
-1.76271,0.00014388
-1.76258,0.000390226
-1.76246,0.00014471
-1.76234,-0.000313504
-1.76222,-0.000408359
-1.7621,-7.7819E-05
-1.76198,7.99038E-05
-1.76185,2.49292E-05
-1.76173,0.000116184
-1.76161,0.00020744
-1.76149,0.000103583
-1.76137,-2.72877E-07
-1.76125,0.000104137
-1.76112,0.000421245
-1.761,0.000383857
-1.76088,-7.89268E-05
-1.76076,-0.000200508
-1.76064,0.000103306
-1.76052,0.000349515
-1.76039,0.000170328
-1.76027,-0.000221556
-1.76015,-0.000188045
-1.76003,0.000222118
-1.75991,0.000206885
-1.75979,-0.000158411
-1.75967,-0.000311011
-1.75954,-5.78789E-05
-1.75942,0.000195254
-1.7593,-3.46149E-05
-1.75918,-0.000264484
-1.75906,-0.000104406
-1.75894,5.56707E-05
-1.75881,3.05008E-06
-1.75869,-4.95701E-05
-1.75857,-0.000133209
-1.75845,-0.000216848
-1.75833,4.07156E-05
-1.75821,0.000298279
-1.75808,0.000254521
-1.75796,-1.93482E-06
-1.75784,-7.22799E-05
-1.75772,7.00722E-05
-1.7576,0.000284432
-1.75748,7.33957E-05
-1.75735,-0.000217402
-1.75723,-0.000295502
-1.75711,-3.23993E-05
-1.75699,0.000230703
-1.75687,0.000294402
-1.75675,0.0003581
-1.75662,0.000474973
-1.7565,0.000591846
-1.75638,0.000212424
-1.75626,-0.000166997
-1.75614,-0.000289409
-1.75602,-0.000411821
-1.75589,-0.000179737
-1.75577,5.23473E-05
-1.75565,-0.000133486
-1.75553,-0.000319319
-1.75541,-0.00027473
-1.75529,0.000195254
-1.75516,0.000541164
-1.75504,0.000461679
-1.75492,-8.75122E-05
-1.7548,-0.000211309
-1.75468,0.000147895
-1.75456,0.000507099
-1.75443,0.000126293
-1.75431,-0.000254513
-1.75419,-9.47132E-05
-1.75407,0.000277785
-1.75395,0.000300217
-1.75383,-0.000102744
-1.7537,-0.000304503
-1.75358,-8.08653E-05
-1.75346,9.8357E-06
-1.75334,-0.000112161
-1.75322,-7.90656E-05
-1.7531,0.000166728
-1.75297,0.000190961
-1.75285,-0.000210201
-1.75273,-0.000253544
-1.75261,0.000128509
-1.75249,0.000475111
-1.75237,0.000112723
-1.75225,-0.00048452
-1.75212,-0.000372771
-1.752,5.35939E-05
-1.75188,0.000267261
-1.75176,0.000182929
-1.75164,9.85982E-05
-1.75152,0.000213671
-1.75139,0.000328743
-1.75127,-8.1663E-06
-1.75115,-0.000345076
-1.75103,-0.000327489
-1.75091,-0.000309903
-1.75079,-4.3062E-05
-1.75066,0.00022378
-1.75054,0.000277923
-1.75042,0.000332067
-1.7503,0.000377348
-1.75018,0.00042263
-1.75006,0.000259644
-1.74993,-0.000116038
-1.74981,-0.000376371
-1.74969,-0.000211309
-1.74957,-1.52285E-05
-1.74945,-0.000244543
-1.74933,-0.000735298
-1.7492,-0.000517062
-1.74908,3.79458E-05
-1.74896,0.000167558
-1.74884,-0.000232357
-1.74872,-0.000206878
-1.7486,0.000310465
-1.74847,0.00061511
-1.74835,8.66894E-05
-1.74823,-0.000441731
-1.74811,-0.000207986
-1.74799,0.000238458
-1.74787,0.000104414
-1.74774,-0.000455025
-1.74762,-0.000265591
-1.7475,0.000349238
-1.74738,0.00045891
-1.74726,-0.00014041
-1.74714,-0.000544757
-1.74701,-0.000240112
-1.74689,0.00028277
-1.74677,9.66592E-05
-1.74665,-0.000266699
-1.74653,-0.000204662
-1.74641,0.000291632
-1.74628,0.000362531
-1.74616,0.000203008
-1.74604,4.34848E-05
-1.74592,0.000133909
-1.7458,0.000224333
-1.74568,0.00010206
-1.74555,-2.02134E-05
-1.74543,5.95814E-06
-1.74531,3.21302E-05
-1.74519,5.83017E-05
-1.74507,8.44738E-05
-1.74495,4.30695E-05
-1.74483,1.66567E-06
-1.7447,6.66105E-05
-1.74458,0.000131555
-1.74446,0.000134463
-1.74434,0.000137371
-1.74422,0.000326389
-1.7441,0.000515408
-1.74397,0.000547673
-1.74385,0.000154542
-1.74373,-0.000344937
-1.74361,-0.000419022
-1.74349,-0.000198431
-1.74337,2.21599E-05
-1.74324,-8.51583E-05
-1.74312,-0.000192476
-1.743,-0.000415006
-1.74288,-0.000637535
-1.74276,-0.000505568
-1.74264,-0.000373602
-1.74251,-0.000153011
-1.74239,6.75796E-05
-1.74227,7.54725E-05
-1.74215,8.33659E-05
-1.74203,-0.000177175
-1.74191,-0.000437716
-1.74178,-0.000467834
-1.74166,-7.2557E-05
-1.74154,0.000269545
-1.74142,0.000186253
-1.7413,-0.000109738
-1.74118,1.96672E-05
-1.74105,0.000375063
-1.74093,0.000305064
-1.74081,-0.000247936
-1.74069,-0.00037554
-1.74057,-6.44564E-05
-1.74045,3.39304E-05
-1.74032,-0.000474758
-1.7402,-0.000983445
-1.74008,-0.000480712
-1.73996,0.000447417
-1.73984,0.000515893
-1.73972,-0.000124624
-1.73959,-0.000423938
-1.73947,-1.4259E-05
-1.73935,0.000377695
-1.73923,6.06561E-05
-1.73911,-0.0003583
-1.73899,-0.000351861
-1.73886,0.000128716
-1.73874,0.000396596
-1.73862,0.000409682
-1.7385,0.000422768
-1.73838,0.000316211
-1.73826,0.000209655
-1.73813,0.000238596
-1.73801,0.000267538
-1.73789,0.000349653
-1.73777,6.37351E-06
-1.73765,-0.000277085
-1.73753,-0.000135148
-1.73741,0.000219487
-1.73728,0.000148726
-1.73716,-0.000351861
-1.73704,-0.000427053
-1.73692,-0.000130024
-1.7368,0.000167005
-1.73668,-5.88479E-05
-1.73655,-0.000284701
-1.73643,-1.4259E-05
-1.73631,0.000256183
-1.73619,0.000138894
-1.73607,2.16058E-05
-1.73595,-7.05849E-06
-1.73582,0.000389672
-1.7357,0.000715504
-1.73558,0.00061594
-1.73546,0.000427753
-1.73534,0.000239566
-1.73522,0.000226411
-1.73509,0.000213255
-1.73497,-1.25975E-05
-1.73485,-0.00023845
-1.73473,-0.0001231
-1.73461,-7.75093E-06
-1.73449,0.000107599
-1.73436,0.000222948
-1.73424,-8.68891E-05
-1.73412,-0.000396727
-1.734,-0.000733152
-1.73388,-0.000644182
-1.73376,-0.000408982
-1.73363,-0.000173782
-1.73351,-0.000266491
-1.73339,-0.0003592
-1.73327,-0.000166097
-1.73315,2.70065E-05
-1.73303,-0.000276185
-1.7329,-0.000579376
-1.73278,3.6736E-06
-1.73266,0.000586723
-1.73254,0.000531679
-1.73242,5.12395E-05
-1.7323,-0.000155296
-1.73217,0.000347161
-1.73205,0.000512846
-1.73193,-3.04608E-05
-1.73181,-0.000449694
-1.73169,-0.000159935
-1.73157,0.000422284
-1.73144,0.000579106
-1.73132,0.000319397
-1.7312,5.96866E-05
-1.73108,1.26744E-05
-1.73096,-3.43379E-05
-1.73084,-0.00017219
-1.73071,0.000115354
-1.73059,0.000509246
-1.73047,0.000477742
-1.73035,0.000191515
-1.73023,-9.47132E-05
-1.73011,-5.30323E-05
-1.72999,-1.1351E-05
-1.72986,5.02705E-05
-1.72974,0.000111891
-1.72962,0.000226688
-1.7295,-8.39122E-05
-1.72938,-0.000571759
-1.72926,-0.000634212
-1.72913,7.43647E-05
-1.72901,0.000782941
-1.72889,0.000598631
-1.72877,-1.10744E-05
-1.72865,-0.000151072
-1.72853,0.000134325
-1.7284,0.000190684
-1.72828,-0.000178352
-1.72816,-0.000414452
-1.72804,-0.000225157
-1.72792,2.39601E-05
-1.7278,0.000273076
-1.72767,5.24861E-05
-1.72755,-0.000168105
-1.72743,-7.18646E-05
-1.72731,2.43755E-05
-1.72719,-9.20822E-05
-1.72707,-0.000208539
-1.72694,-0.000289547
-1.72682,-0.000370555
-1.7267,-9.70671E-05
-1.72658,0.000176421
-1.72646,0.000208651
-1.72634,0.000240881
-1.72621,6.04135E-05
-1.72609,-0.000120054
-1.72597,-0.000167585
-1.72585,-0.000215117
-1.72573,-4.9951E-05
-1.72561,0.000115215
-1.72548,0.000209482
-1.72536,0.000303749
-1.72524,0.000211905
-1.72512,0.000120061
-1.725,-0.000233223
-1.72488,-0.000161112
-1.72475,0.000168009
-1.72463,0.000497129
-1.72451,0.000322754
-1.72439,0.00014838
-1.72427,-2.59946E-05
-1.72415,-0.000200369
-1.72402,-0.000248455
-1.7239,-0.000296541
-1.72378,-1.67172E-05
-1.72366,0.000263107
-1.72354,0.000381191
-1.72342,7.38804E-05
-1.72329,-0.000100494
-1.72317,-0.000274869
-1.72305,-0.00026978
-1.72293,-0.000264691
-1.72281,-4.69047E-05
-1.72269,0.000170882
-1.72257,0.000282908
-1.72244,0.000394934
-1.72232,0.000152465
-1.7222,-9.00049E-05
-1.72208,-5.33089E-05
-1.72196,-1.66129E-05
-1.72184,-0.000192615
-1.72171,-0.000368617
-1.72159,-0.00034743
-1.72147,-0.000326243
-1.72135,-0.000305057
-1.72123,-0.00028387
-1.72111,-0.000271546
-1.72098,-0.000259222
-1.72086,-3.41996E-05
-1.72074,0.000190822
-1.72062,0.000137233
-1.7205,8.36425E-05
-1.72038,3.00528E-05
-1.72025,-2.35368E-05
-1.72013,-0.000249944
-1.72001,-0.00047635
-1.71989,-0.000206463
-1.71977,6.34254E-05
-1.71965,0.000245797
-1.71952,0.000428169
-1.7194,0.000114246
-1.71928,-0.000199677
-1.71916,-0.000225572
-1.71904,-0.000251467
-1.71892,-0.000277361
-1.71879,-0.000303256
-1.71867,-7.23838E-05
-1.71855,0.000158488
-1.71843,3.4865E-05
-1.71831,-8.87588E-05
-1.71819,-4.39966E-05
-1.71806,7.65547E-07
-1.71794,4.55277E-05
-1.71782,9.02894E-05
-1.7177,-4.9951E-05
-1.71758,-0.000190191
-1.71746,2.4064E-05
-1.71733,0.000238319
-1.71721,0.000164547
-1.71709,9.07741E-05
-1.71697,1.70018E-05
-1.71685,-5.67711E-05
-1.71673,-7.07223E-05
-1.7166,-8.46735E-05
-1.71648,-9.86252E-05
-1.71636,-0.000112576
-1.71624,1.08397E-05
-1.71612,0.000134255
-1.716,0.000257671
-1.71587,0.000381087
-1.71575,-0.000121404
-1.71563,-0.000623895
-1.71551,-0.000346495
-1.71539,-6.90953E-05
-1.71527,-7.52918E-05
-1.71515,-8.14889E-05
-1.71502,-8.76854E-05
-1.7149,-9.38824E-05
-1.71478,0.000184176
-1.71466,0.000462234
-1.71454,0.000102198
-1.71442,-0.000257837
-1.71429,-0.000289963
-1.71417,-0.000322089
-1.71405,-0.000354215
-1.71393,-0.000386341
